Program Area,Permit Number,Permit Type,Permit Status,Project Number,Customer Name,Legal Name,CN Number,Project Type,TCEQ Received Date,Project Complete Date,Renewal Date,Project Status,Project Name,Regulated Entity,Physical Location,Region Name,County Name,Near City Name,Rules
NSR,171486,STDPMT,EFFECTIVE,352418,ETC TEXAS PIPELINE LTD,"ETC Texas Pipeline, Ltd.",CN601587652,INITIAL,01/10/2023,01/31/2023,01/31/2033,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN110947025,"FROM MIDLAND, TAKE TX-349 NORTH FOR 33.3 MILES TO PROPERTY ENTRANCE ON UNNAMED RANCH ROAD TURN RIGHT. FOLLOW UNNAMED RANCH ROAD FOR 2 MILES TO SITE ON THE RIGHT.",REGION 07 - MIDLAND,MARTIN,MIDLAND,6002 - 116.620 PRE 2011-FEB-27
NSR,165086,STDPMT,EFFECTIVE,352423,WPX ENERGY PERMIAN LLC,"WPX Energy Permian, LLC",CN603206582,CERTPRMT,01/10/2023,01/10/2023,05/17/2031,COMPLETE,APD CERTIFICATION FOR REGISTERED FACILITIES,RN110650835,FROM INTX WITH HWY 115 IN PYOTE TRAVEL WEST ON FM 2355 FOR 1 MILES THEN WEST ON LEASE RD FOR 1.6 MILES THEN NORTH ON LEASE RD 0.1 MILES,REGION 07 - MIDLAND,WARD,PYOTE,
NSR,171217,STDPMT,CANCELLED,352424,MAPLE ENERGY HOLDINGS LLC,"Maple Energy Holdings, LLC",CN605980721,INITIAL,01/10/2023,01/10/2023,01/10/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111616678,"FROM THE INTERSECTION FO CR 210 & CR 1934, TRAVEL SOUTH ON CR 210 FOR 1.0 MI. TURN RIGHT ONTO LOCAL ROADS, TRAVEL 0.6 MI. ARRIVE AT FACILITY ON LEFT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,171214,STDPMT,EFFECTIVE,352425,MAPLE ENERGY HOLDINGS LLC,"Maple Energy Holdings, LLC",CN605980721,INITIAL,01/10/2023,01/10/2023,01/10/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111616645,"FROM THE INTERSECTION OF CR 209 & CR 337, TRAVEL WEST ON CR 209 FOR 0.25 MI. ARRIVE AT FACILITY ON LEFT.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,166488,STDPMT,EFFECTIVE,352427,ENLINK NORTH TEXAS GATHERING LP,"EnLink North Texas Gathering, LP",CN603079856,REVISION,01/11/2023,01/11/2023,04/14/2032,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111335634,"FROM LENORAH TX, HEAD N ON HWY 137 FOR 3.48 MILES. TURN RIGHT ONTO FM 846 AND CONTINUE FOR 5.04 MILES. TURN LEFT ONTO FM 3263 N AND CONTINUE FOR 0.5 MILES. FACILITY WILL BE ON THE RIGHT.",REGION 07 - MIDLAND,MARTIN,LENORAH,6002 - NON RULE 2012-NOV-08
NSR,171429,STDPMT,CANCELLED,352438,BLUE OX RESOURCES OPERATING LLC,Blue Ox Resources Operating LLC,CN606040905,INITIAL,01/11/2023,01/11/2023,01/11/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111626586,"FROM THE INTX OF I-20 AND TX-17, N OF BALMORHEA, HEAD E ON I-20 FOR 12 MI AND TURN L ONTO HOEFS RD. CONTINUE N ON HOEFS RD FOR 2.7 MI. AND TURN R. TRAVEL 1.6 MILE TO LOCATION ON THE R.",REGION 07 - MIDLAND,REEVES,BALMORHEA,6002 - NON RULE 2012-NOV-08
NSR,152971,STDPMT,CANCELLED,352441,SALT CREEK MIDSTREAM LLC,"Salt Creek Midstream, LLC",CN605432491,VOIDPMT,01/11/2023,01/11/2023,10/30/2028,COMPLETE,NSR VOID PERMIT,RN109272716,"FROM ORLA, RM652 W FOR 7.4 MI. GO 16 MI THEN TURN RIGHT AT S MARSH FIELD FOR 3.2 MI. SITE WILL BE ON LEFT.",REGION 07 - MIDLAND,REEVES,ORLA,
NSR,168178,STDPMT,EFFECTIVE,352455,RESOLUTE NATURAL RESOURCES COMPANY LLC,"Resolute Natural Resources Company, LLC",CN604066001,INITIAL,01/11/2023,01/11/2023,01/11/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111453437,"FROM MENTONE, SW ON TX-302 W FOR 5.3 MI. R ON US HWY 285 FOR 7.1 MI. R FOR 1.7 MI, SHARP L FOR 0.9 MI, SLIGHT R FOR 0.7, CONTINUE STRAIGHT FOR 1.7 MI TO FACILITY.",REGION 07 - MIDLAND,REEVES,MENTONE,6002 - NON RULE 2012-NOV-08
NSR,167106,STDPMT,EFFECTIVE,352456,CIMAREX ENERGY CO,Coterra Energy Operating Co.,CN601706302,INITIAL,01/11/2023,01/11/2023,01/11/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111372199,"FROM MENTONE, SW ON TX-302 FOR 5.3 MI, R ON US HWY 285 FOR 6.9 MI.",REGION 07 - MIDLAND,REEVES,MENTONE,6002 - NON RULE 2012-NOV-08
NSR,117243,STDPMT,EFFECTIVE,352461,"AVALON TX OPERATING, LLC","Avalon Tx Operating, LLC",CN605624790,RENEWAL,01/11/2023,01/11/2023,01/11/2033,COMPLETE,MUNGER NIX 19 BATTERY,RN104890967,FR THE INTX OF HWY 115 AND FM 2371 ON THE W SIDE OF ANDREWS GO 8 MI W ON FM 2371 TURN R ON LEASE RD GO 0.35 MI TURN L GO 0.5 MI TURN L GO 0.3 MI TO SITE,REGION 07 - MIDLAND,ANDREWS,ANDREWS,6002 - 116.620 PRE 2011-FEB-27
NSR,99066,STDPMT,CANCELLED,352493,APACHE CORPORATION,Apache Corporation,CN600126361,VOIDPMT,01/12/2023,01/12/2023,12/03/2030,COMPLETE,NSR VOID PERMIT,RN106250483,FROM GARDEN CITY TRAVEL N ON HWY 33 FOR 7.6 MILES AND TURN L INTO THE FACILITY,REGION 07 - MIDLAND,GLASSCOCK,BIG SPRING,
NSR,154441,STDPMT,EFFECTIVE,352507,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,NOTIFYEXST,01/12/2023,01/12/2023,01/07/2029,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN110519485,FROM THE INTERSECTION OF FM 1787 AND FM 1788 GO SOUTH ON FM 1788 FOR 4.02 MI. CONTINUE ON CR 308 GOING SOUTH AND GO 7.77 MI TO THE JESS NEAL RANCH CATTLE GUARD TURN EAST ONTO LEASE ROAD AND GO 1.92 MI TO THE LOCATION LOCATED ON THE RIGHT SIDE OF THE ROAD.,REGION 07 - MIDLAND,UPTON,MIDKIFF,6002 - NON RULE 2012-NOV-08
NSR,154357,STDPMT,EFFECTIVE,352508,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,NOTIFYEXST,01/12/2023,01/12/2023,12/03/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN110519436,"FROM THE INTERSECTION OF HWY 87 AND I20 DRIVE NORTH ON HWY 87 FOR 6.8 MILES. EXIT ON TO CR 1584 AND HEAD NORTH FOR APPROXIMATELY 0.2 MILES. TURN RIGHT ONTO EXISTING LEASE ROAD AND DRIVE NORTHEAST APPROXIMATELY 3,000 FEET TO THE FACILITY.",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,169902,STDPMT,EFFECTIVE,352509,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,INITIAL,01/12/2023,01/12/2023,01/12/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111546669,"TURN LEFT ONTO COUNTY ROAD 21 TURN LEFT ONTO MOORE SCHOOL RD TURN RIGHT ONTO N COUNTY ROAD 19 KEEP STRAIGHT TO GET ONTO COUNTY ROAD 62 TURN RIGHT ONTO W COUNTY ROAD 30 CONTINUE ON COUNTY ROAD 30 TO 32.3169, -101.5573",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,153270,STDPMT,EFFECTIVE,352521,MARKWEST TORNADO GP LLC,"Markwest Tornado Gp, L.L.C.",CN605563352,REVISION,01/12/2023,01/12/2023,01/24/2030,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110481942,"FROM MENTONE INTERSECTION OF COUNTY ROAD 100 AND 300, TRAVEL NORTH ON COUNTY ROAD 300 FOR 18 MILES. THE SITE WILL BE 2.5 MILES NORTH OF COUNTY ROAD 300.",REGION 07 - MIDLAND,LOVING,MENTONE,6002 - NON RULE 2012-NOV-08
NSR,147355,STDPMT,EFFECTIVE,352556,APACHE CORPORATION,Apache Corporation,CN600126361,REVISION,01/13/2023,01/13/2023,02/07/2028,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN108795212,"FROM MENTONE, HEAD NORTH ON CR 300, AFTER 3.3 MILES TURN LEFT, CONTINUE 0.3 MILES AND FACILITY IS ON THE LEFT.",REGION 07 - MIDLAND,LOVING,MENTONE,6002 - NON RULE 2012-NOV-08
NSR,170691,STDPMT,EFFECTIVE,352557,APACHE CORPORATION,Apache Corporation,CN600126361,INITIAL,01/13/2023,01/13/2023,01/13/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN109212019,"FROM RANKIN, HEAD EAST ON 67 FOR 2.5 MILES, TURN RIGHT(S) ON CR220 FOR 2.2 MILES, TURN RIGHT THEN FORK LEFT FOR 1.2 MILES, TAKE SLIGHT LEFT FOR 0.2 MILES, FORK RIGHT FOR 0.5 MILES, TURN RIGHT APPROX. 0.3 MILES TO BATTERY ON RIGHT.",REGION 07 - MIDLAND,UPTON,RANKIN,6002 - NON RULE 2012-NOV-08
NSR,171522,STDPMT,EFFECTIVE,352562,CHEVRON USA INC,Chevron U.S.A. Inc.,CN600132484,NOTIFYNEW,01/14/2023,01/14/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111635140,"FROM MIDLAND, TX AT THE INTERSECTION OF BI-20 AND TX-349 S, HEAD S ON TX-349 S FOR 5.1 MI. TURN LEFT ONTO FM RD E AND GO 2.0 MI. CONTINUE ONTO E COUNTY RD 16 FOR 1.0 MI. TURN RIGHT ON S COUNTY RD 1160 AND GO 12.0 MI. TURN LEFT AND GO 0.9 MI TO THE SITE.",REGION 07 - MIDLAND,MIDLAND,PECOS,6002 - NON RULE 2012-NOV-08
NSR,168985,STDPMT,EFFECTIVE,352566,CONTINENTAL RESOURCES INC,"Continental Resources, Inc.",CN603075706,INITIAL,01/16/2023,01/16/2023,01/16/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111496071,"IS LOCATED APPROXIMATELY 3.7 MILES NORTHEAST OF COYANOSA, PECOS COUNTY, TEXAS",REGION 07 - MIDLAND,PECOS,COYANOSA,6002 - NON RULE 2012-NOV-08
NSR,158582,STDPMT,CANCELLED,352570,PERMIAN RESOURCES OPERATING LLC,"Permian Resources Operating, LLC",CN604705327,OWNCHANGE,01/17/2023,01/17/2023,10/01/2029,COMPLETE,AIR NEW SOURCE REVIEW (NSR) CHANGE OF OWNERSHIP,RN110858446,"FROM THE INTX OF I-20 AND MACKEY AVE IN BARSTOW, TX, HEAD N OF MACKEY AVE FOR 0.25 MI. TURN LEFT ONTO CONCHO ST AND GO 1.5 MI TO SITE ON THE RIGHT.",REGION 07 - MIDLAND,WARD,BARSTOW,
NSR,171522,STDPMT,EFFECTIVE,352576,CHEVRON USA INC,Chevron U.S.A. Inc.,CN600132484,INITIAL,01/17/2023,01/17/2023,01/17/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111635140,"FROM MIDLAND, TX AT THE INTERSECTION OF BI-20 AND TX-349 S, HEAD S ON TX-349 S FOR 5.1 MI. TURN LEFT ONTO FM RD E AND GO 2.0 MI. CONTINUE ONTO E COUNTY RD 16 FOR 1.0 MI. TURN RIGHT ON S COUNTY RD 1160 AND GO 12.0 MI. TURN LEFT AND GO 0.9 MI TO THE SITE.",REGION 07 - MIDLAND,MIDLAND,PECOS,6002 - NON RULE 2012-NOV-08
NSR,168512,STDPMT,EFFECTIVE,352589,SALT CREEK MIDSTREAM LLC,"Salt Creek Midstream, LLC",CN605432491,NOTIFYEXST,01/17/2023,01/17/2023,09/19/2032,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN111468666,FROM ORLA TRAVEL NE ON US HWY 285N FOR APPROX 14 MILES TO HWY 726 TX NM BORDER GO E ON HWY 726 TRAVEL APPROX 1.5 MILES TO THE LOCATION ON THE RIGHT,REGION 07 - MIDLAND,REEVES,ORLA,6002 - NON RULE 2012-NOV-08
NSR,170515,STDPMT,CANCELLED,352590,MAVERICK PERMIAN LLC,Maverick Permian LLC,CN606005502,INITIAL,01/17/2023,01/17/2023,01/17/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN105504591,NORTH ON HWY 181 FROM GOLDSMITH 2.0 MILES PAST COYOTE CORNER CATTLE GUARD 12 YELLOW WEST SIDE OF ROAD FOLLOW LEASE ROAD 0.75 MILES STAY TO THE RIGHT ROAD DEAD ENDS INTO BATTERY,REGION 07 - MIDLAND,ANDREWS,ANDREWS,6002 - NON RULE 2012-NOV-08
NSR,168019,STDPMT,EFFECTIVE,352597,XTO ENERGY INC,XTO Energy Inc.,CN600601348,REVISION,01/17/2023,01/17/2023,10/20/2032,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111436945,"FROM STANTON, TRAVEL N ON TX-137 FOR 11 MILES. TURN R ON CR-3300 AND GO 1 MI TO TX-176. TRAVEL SE FOR 2.2 MI. TURN L. GO N FOR 0.5 MI AND TURN RIGHT. FOLLOW ROAD EAST FOR 1 MI. TURN L AND GO NORTH 0.5 MI TO FACILITY ON LEFT.",REGION 07 - MIDLAND,MARTIN,STANTON,6002 - NON RULE 2012-NOV-08
NSR,164068,STDPMT,EFFECTIVE,352611,EAGLECLAW MIDSTREAM VENTURES LLC,"EagleClaw Midstream Ventures, LLC",CN604921882,AMEND,01/17/2023,01/25/2023,03/11/2031,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN109775627,"FROM HWY 302 HWY 285 INTERSECTION WEST OF MENTONE, TX TAKE HWY 285 7.25 MI NW TO CR 428 TURN RIGHT GO 2 MI TO CR TURN LEFT GO 0.75 MI TO SITE ON LEFT",REGION 07 - MIDLAND,REEVES,MENTONE,6002 - 116.620 PRE 2011-FEB-27
NSR,149802,STDPMT,EFFECTIVE,352612,EAGLECLAW MIDSTREAM VENTURES LLC,"EagleClaw Midstream Ventures, LLC",CN604921882,AMEND,01/17/2023,01/26/2023,01/24/2028,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN107116220,"FROM TX-17 AND I-20, S ON TX-17 APPROX 19.2 MI TO CR-331. E ON CR-331APPROX 6.1 MI TO INTERSECTION. VEER TO THE SE AND DRIVE THROUGH CATTLE GUARD AND E APPROX 1 MI. TURN S ON LEASE ROAD FOR APPROX 5 MILES TO THE FACILITY",REGION 07 - MIDLAND,REEVES,PECOS,6002 - 116.620 PRE 2011-FEB-27
NSR,142867,STDPMT,EFFECTIVE,352613,EAGLECLAW MIDSTREAM VENTURES LLC,"EagleClaw Midstream Ventures, LLC",CN604921882,AMEND,01/17/2023,02/03/2023,10/10/2026,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN107106411,"FROM INTERSECTION OF US-285 ADN I-20, SE ON US-285 FOR APPROXIMATELY 5MILES TO LEASE ROAD ON E SIDE. TURN E ON LEASE ROAD FOR APPROXIMATELY 1000FT TO SITE.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - 116.620 PRE 2011-FEB-27
NSR,132622,STDPMT,EFFECTIVE,352615,CORONADO MIDSTREAM LLC,"Oneok Midland Midstream, Llc",CN603481193,REVISION,01/17/2023,01/17/2023,07/19/2026,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN108360785,FROM THE INTERSECTION OF I-20 AND EAST LOOP 250 IN MIDLAND GO EAST ON THE NORTH I-20 SERVICE ROAD 8.65 MILES TO CR 1050 GO NORTH ON CR 1050 10 MILES PLANT IS ON THE RIGHT,REGION 07 - MIDLAND,MARTIN,STANTON,6002 - NON RULE 2012-NOV-08
NSR,171539,STDPMT,PENDING,352617,CONTINENTAL RESOURCES INC,"Continental Resources, Inc.",CN603075706,NOTIFYNEW,01/18/2023,01/18/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111636775,"LOCATED APPROXIMATELY 5.5 MILES NORTH/NORTHEAST OF COYANOSA, PECOS COUNTY, TEXAS.",REGION 07 - MIDLAND,PECOS,COYANOSA,6002 - NON RULE 2012-NOV-08
NSR,171540,STDPMT,EFFECTIVE,352618,CONTINENTAL RESOURCES INC,"Continental Resources, Inc.",CN603075706,NOTIFYNEW,01/18/2023,01/18/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111636783,"LOCATED APPROXIMATELY 4.1 MILES NORTHEAST OF COYANOSA, PECOS COUNTY, TEXAS",REGION 07 - MIDLAND,PECOS,COYANOSA,6002 - NON RULE 2012-NOV-08
NSR,171541,STDPMT,CANCELLED,352624,DIAMONDBACK E&P LLC,Diamondback E&P LLC,CN604396721,INITIAL,01/18/2023,01/31/2023,,WITHDRAWN,STANDARD PERMIT NEW REGISTRATION,RN111374583,"GARDEN CITY - GO TO INTXN OF 137/158 W, GOING S ON 137 FOR 7.7 MI, TURN E 0.92 MI, TURN S 0.10 MI, TURN E 0.50 MI INTO LOCATION.",REGION 07 - MIDLAND,GLASSCOCK,STANTON,6002 - 116.620 PRE 2011-FEB-27
NSR,171542,STDPMT,EFFECTIVE,352630,HOG OPERATING LLC,Hog Operating LLC,CN606096618,NOTIFYNEW,01/18/2023,01/18/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111585063,"FROM THE INT. OF I20 & HWY 87 IN BIG SPRING, TX, TRAVEL N APPROX 8.4 MILES TURN EAST ONTO CR 38 AND TRAVEL APPROX. 2.3 MILES LOCATION IS ON THE LEFT N OF CR 38.",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,154357,STDPMT,EFFECTIVE,352640,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,REVISION,01/18/2023,01/18/2023,12/03/2028,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110519436,"FROM THE INTERSECTION OF HWY 87 AND I20 DRIVE NORTH ON HWY 87 FOR 6.8 MILES. EXIT ON TO CR 1584 AND HEAD NORTH FOR APPROXIMATELY 0.2 MILES. TURN RIGHT ONTO EXISTING LEASE ROAD AND DRIVE NORTHEAST APPROXIMATELY 3,000 FEET TO THE FACILITY.",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,159687,STDPMT,EFFECTIVE,352661,ENTERPRISE NAVITAS MIDSTREAM MIDLAND BASIN LLC,Enterprise Midland Basin Midstream Llc,CN604937243,REVISION,01/18/2023,01/18/2023,05/28/2030,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110930930,"FROM THE INT OF HWY 338 AND CITIES SERVICE RD IN SE ODESSA, GO S 1 MI, THEN GO E ON DORA ROBERTS RD FOR 8 MILES, THEN GO S APPROX. 4.8 MILES ON FM 1788, THEN GO W 0.5 MILES, THEN NORTH APPROX 0.5 MILE, AND THEN TURN WEST INTO THE SITE.",REGION 07 - MIDLAND,MIDLAND,ODESSA,6002 - NON RULE 2012-NOV-08
NSR,158582,STDPMT,CANCELLED,352662,PERMIAN RESOURCES OPERATING LLC,"Permian Resources Operating, LLC",CN604705327,NOTIFYEXST,01/18/2023,01/18/2023,10/01/2029,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN110858446,"FROM THE INTX OF I-20 AND MACKEY AVE IN BARSTOW, TX, HEAD N OF MACKEY AVE FOR 0.25 MI. TURN LEFT ONTO CONCHO ST AND GO 1.5 MI TO SITE ON THE RIGHT.",REGION 07 - MIDLAND,WARD,BARSTOW,6002 - NON RULE 2012-NOV-08
NSR,171555,STDPMT,EFFECTIVE,352670,WPX ENERGY PERMIAN LLC,"WPX Energy Permian, LLC",CN603206582,NOTIFYNEW,01/19/2023,01/19/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111638425,"FROM THE INTX OF 3RD ST AND HWY 285 IN REEVES, TX GO N 13.2 MI, GO W 7.3 MI ON CO RD 427, GO S 1MI ON UNMARKED ROAD.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,171556,STDPMT,EFFECTIVE,352671,WPX ENERGY PERMIAN LLC,"WPX Energy Permian, LLC",CN603206582,NOTIFYNEW,01/19/2023,01/19/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111638433,"FROM INTX WITH S FARM TO MARKET RD & RD 201, GO SW ON RD 201 FOR 3.08 MILES TO BATTERY.",REGION 07 - MIDLAND,WINKLER,WINK,6002 - NON RULE 2012-NOV-08
NSR,171557,STDPMT,EFFECTIVE,352672,WPX ENERGY PERMIAN LLC,"WPX Energy Permian, LLC",CN603206582,NOTIFYNEW,01/19/2023,01/19/2023,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN111638441,"FROM INTX WITH S FARM TO MARKET RD & RD 201, GO SW ON RD 201 FOR 2.25 MILES TO BATTERY.",REGION 07 - MIDLAND,WINKLER,WINK,6002 - NON RULE 2012-NOV-08
NSR,162199,STDPMT,EFFECTIVE,352674,WPX ENERGY PERMIAN LLC,"WPX Energy Permian, LLC",CN603206582,NOTIFYEXST,01/19/2023,01/19/2023,08/24/2030,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN111079679,FROM INTERX OF HWY 285 AND CR 652 IN ORLA GO NE ON CR 652 FOR 12.2 MILES TURN L ONTO DIRT ROAD GO W FOR 6.6 MILES TO 3 WAY INTERX TURN R AND GO N FOR 2 MILES TO 3 WAY INTERX TURN R AND GO E FOR 0.35 MILES TURN R AND GO S 0.15 MI TO PAD,REGION 07 - MIDLAND,LOVING,ORLA,6002 - NON RULE 2012-NOV-08
NSR,171559,STDPMT,EFFECTIVE,352676,ENDEAVOR ENERGY RESOURCES LP,"Endeavor Energy Resources, L.P.",CN602460651,INITIAL,01/19/2023,02/17/2023,02/17/2033,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN110772597,"KNOTT TAKE 846 WEST FOR 4 MILES, THEN LEFT ON COUNTY ROAD 4401 FOR 2.8 MILES, SITE IS ON RIGHT",REGION 07 - MIDLAND,MARTIN,KNOTT,6002 - 116.620 PRE 2011-FEB-27
NSR,154900,STDPMT,EFFECTIVE,352679,HALCON OPERATING CO INC,"Halcon Operating Co., Inc.",CN600126528,REVISION,01/19/2023,01/19/2023,12/17/2029,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110604451,"FRM PYOTE GO 10 MI N ON HWY 115, T/R ONTO LEASE ROAD, GO 1 MI E, T/R GO 2 MI S, T/R GO 1 MI W, T/L GO 4 MI S, T/L GO 0.75 MI E, PAD IS ON THE RIGHT",REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2012-NOV-08
NSR,118215,STDPMT,EFFECTIVE,352680,TARGA MIDSTREAM SERVICES LLC,Targa Midstream Services LLC,CN601301559,NOTIFYEXST,01/19/2023,01/19/2023,10/31/2024,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN105908990,TAKE US 385 S FROM US 80 FOR 11 MI TURN L ON FM 1787 AND GO 7 MI TO STATION,REGION 07 - MIDLAND,MIDLAND,PLEASANT FARMS,6002 - NON RULE 2012-NOV-08
NSR,162315,STDPMT,EFFECTIVE,352682,SM ENERGY COMPANY,SM Energy Company,CN600512628,NOTIFYEXST,01/19/2023,01/19/2023,01/24/2032,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN110527454,"FROM INTX OF I-20 & HWY 87 IN BIG SPRING, GO NORTH ON HWY 87 3.5 MILES, TURN WEST ON MOORE SCHOOL ROAD FOR 4.0 MILES, TURN NORTH ON N CR 17 FOR 0.5 MILES, TURN WEST ON LEASE RD FOR 0.5 MILE, TURN SOUTH TO LOCATION",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,170657,STDPMT,EFFECTIVE,352702,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Targa Pipeline Mid-Continent WestTex LLC,CN604821355,INITIAL,01/19/2023,01/19/2023,01/19/2033,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN106398001,9049 EAST HWY 67,REGION 07 - MIDLAND,UPTON,RANKIN,6002 - NON RULE 2012-NOV-08
NSR,147319,STDPMT,EFFECTIVE,352707,HALCON OPERATING CO INC,"Halcon Operating Co., Inc.",CN600126528,NOTIFYEXST,01/19/2023,01/19/2023,01/25/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109824441,FROM PYOTE GO N ON HIGHWAY 115 10 MI TURN R ONTO GRAVEL RD GO 3 MI TURN R GO 3 MI TURN R GO 3 MI TURN L GO 4 MI TO LOCATION ON L,REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2012-NOV-08
NSR,147319,STDPMT,EFFECTIVE,352712,HALCON OPERATING CO INC,"Halcon Operating Co., Inc.",CN600126528,REVISION,01/19/2023,01/19/2023,01/25/2028,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109824441,FROM PYOTE GO N ON HIGHWAY 115 10 MI TURN R ONTO GRAVEL RD GO 3 MI TURN R GO 3 MI TURN R GO 3 MI TURN L GO 4 MI TO LOCATION ON L,REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2012-NOV-08
NSR,171569,STDPMT,EFFECTIVE,352732,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,INITIAL,01/20/2023,02/17/2023,02/17/2033,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN107216160,"FROM THE INTERSECTION OF I-20 AND FM 1800 IN STANTON, TX, GO W ON I-20 FOR 2.0 MI, STAY ON I-20 FRONTAGE ROAD FOR 2.1 MI. TURN R ON FM 3000/HWY 829 AND GO 3.6 MI, THEN TURN L ON CR 1212 AND GO 2.1 MI TO SITE ON R.",REGION 07 - MIDLAND,MARTIN,STANTON,6002 - 116.620 PRE 2011-FEB-27
NSR,171570,STDPMT,EFFECTIVE,352733,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,INITIAL,01/20/2023,02/02/2023,02/02/2033,COMPLETE,STANDARD PERMIT NEW REGISTRATION,RN111639506,"FROM THE INTX OF TX-250 AND N CR 1150/ELKINS RD, GO N ON N CR 1150/ELKINS RD FOR 2.0 MI, TURN RIGHT ON E CR 40, GO 0.4 MI, TURN R AND GO 0.1 MI TO THE SITE ON THE R.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - 116.620 PRE 2011-FEB-27
